,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
24,2010-12-15-a,2010-12-15-a_000024,Constantino Teodoro Bautista,"ka4chi2 na1 ta4u3ni2 nda4tu'4un4=na2 xa'1a4 na1 ba4li4 nda'4bi2, ya1 kan4 ku4u4 ndi'3i3 ba(3)=e2.","ka4chi2 na1 ta4u3ni2 nda4tu'4un4=na2 xa'1a4 na1 ba4li4 nda'4bi2, ya1 kan4 ku4u4 ndi'3i3 ba(3)=e2.",así cuentan los ancianos sobre los dos hermanos huérfanos. Eso es todo.,"Si sale de otra casa a otra puerta, a otra casa, a otra casa, a otra casa se le puede llevar a la casa de los familiares, eso es lo que sé.",I3kan4 ba42 i4ndu'3u4 yu3ku4 ba'1a3 i4ndu'3u4 yu3ku4 la3tun4 i4ndu'3u4 ki3ti4 ki3xa2a2 xu13xa3 padre santísimo ki3xa2a2=yu1 ji'4in4 tu'1un3 ta1chi4 ba1xi3=2 bi3tin3 nda3-na3ma3=ndo4 se'1e3=2 nda3-na3ma3=ndo4 se'1e3=2.
25,2010-12-15-a,2010-12-15-a_000025,Constantino Teodoro Bautista,Constantino Teodoro na3ni4=2.,Constantino Teodoro na3ni4=2.,Me llamo Constantino Teodoro.,"""Esto indica que va a morir uno de mis hijos"", les digo, ""Vete a curar a la iglesia o a enterrarlo en el pantano"".","Tan3 sa3ba(3)=e2 ndi4 bi4xi1=ni42 ka4a4 ndi4, ya1kan3, mi4i4 ka4ni(3)=a2 yo'4o4 mi4i4 ka4ni(3)=a2 yo'4o4 mi4i4 ka4ni(3)=a2 yo'4o4 mi4i4 ka4ni(3)=a2 yo'4o4 mi4i4 ka4ni(3)=a2 yo'4o4 mi4i4 ka4ni(3)=a2 yo'4o4 mi4i4 ka4ni(3)=a"
26,2010-12-15-a,2010-12-15-a_000026,Rey Castillo García,Sa1a3 na3ni(4)=un4?,Sa1a3 na3ni(4)=un4?,¿Cómo te llamas?,"y me dijo que me sentía bien, pasaron y me pidieron ir a vender maíz, luego me pidieron ir a vender maíz después que le hubiera rezado para que regresara.",xa'1a4 se'1e3 sa1na(1)=e1 Rey Castillo yo'4o4 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra1 ndu13-ba'1a3 i3ni2=ra
27,2010-12-15-a,2010-12-15-a_000027,Constantino Teodoro Bautista,*Cincuenta y dos** kwi1ya1=yu1.,Cincuenta y dos kwi1ya1=yu1.,Tengo cincuenta y dos años.,"Este <i>ti1ba3bi2</i> hablan de esta manera, hablan de esa manera, hablan de esa manera, hablan de esa manera, no hablan de otra manera.","I3kan4 i4ndu'3u4 patrón, i3kan4 i4ndu'3u4 lista, i3kan4 nda3-ka'3yu4 tu3ku3 ki1bi4=ri4 kwi1ya1=ri4, ku1mi4 sien4tu2 ya1 kwi1ya1 ku3ta'3an2=ri4 si'3i(4)=o4 santísima ta4xi(3)=un4 xu4xa3 ku4u(4)=un4 ta4xi(3)=un4 xu4xa3 ku4u(4)=un4."
28,2010-12-15-a,2010-12-15-a_000028,Rey Castillo García,¿Sa1a3 kwi1ya(1)=on4?,¿Sa1a3 kwi1ya(1)=on4?,¿Cuántos años tienes?,"las avispas se fueron corriendo, el muchacho también corrió con el tecolote, fue a ver el tecolote que estaba en el árbol,",se'1e3 sa1na(1)=e1 Pedru ndi4 nda'3a4 ki3ti4 ba42 nda'3a4 kwe'1e1 ba42 nda'3a4 be'3e3 ndi14i2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2 ba42 nda'4bi2
29,2010-12-15-a,2010-12-15-a_000029,Constantino Teodoro Bautista,Yoloxóchitl na3ni4 ñu3u2=yu1.,Yoloxóchitl na3ni4 ñu3u2=yu1.,Mi pueblo se llama Yoloxóchitl.,"Si nacieron dentro de la morada de la lluvia y provocan rayos, si nacieron dentro de la casa de las almas diabólicas, dentro de la casa de la lluvia provocan rayos de muertos, rayos de muertos.",yu3ku4 yu1u4 xa'1a1 ña1a4 ni1-ka3ku3=ndo4 be'3e3 sa1bi4 na'14a1 ña1a4 ni1-ka3ku3=ndo4 ja1ta4 be'3e3 sa1bi4 na'14a1 ña1a4 ni1-ka3ku3=ndo4 ja1ta4 be'3e3 sa1bi4 na'14a1 ña1a4 ni1-ka3ku3=ndo4 ja1ta4 be'3e3 sa1bi4 na'14a1 ña1a
30,2010-12-15-a,2010-12-15-a_000030,Rey Castillo García,¿Sa1a3 na3ni4 ñu3u2=un4?,¿Sa1a3 na3ni4 ñu3u2=un4?,¿Cómo se llama tu pueblo?,"""No voy a poder ir con ustedes, yo sólo quiero que hagamos el favor de ir con mi esposo porque él se va a morir"".",Yu'1u1 ni1-ki3xa2a2=yu1 ti1xin3 be'3e3 xi1i4 yu3bi2 yu'1u1 ni1-ki3xa2a2=yu1 ti1xin3 be'3e3 xi1i4 yu3bi2 yu'1u1 ti1xin3 be'3e3 ta1kwi42 yo'4o4 mi4i4 i4ndu'3u4 ta1 xa'4nda2 xu13xa3 ta1 xa'4nda2 xu13xa3 bi3tin3 santu hora.
31,2008-11-15-a,2008-11-15-a_000000,Mode,spontaneous,spontaneous,,"y te metes a la tierra, o si te metes a un carro y tropezamos uno por uno te mueres, eso es lo que le dicen a la palabra <i>ñu1ka'4an4</i> o <i>ñu1ka'4an4</i>.",Nda3-na3ma3=ndo4 se'1e3 sa1na(1)=e1 ndi4 la3tun4=ni42 bi1xin3 ji1ni4=2 bi1xin3 nda'3a4=ndo4 bi1xin3 xa'1a4 ta1 se'1e3 sa1na(1)=e1 na3ni4=ra2 Pedru bi3tin3 santu hora xu13xa3 yo'4o1 ta1 kwa'1an1 xu4xa3 ku4u4 yo'4o1.
32,2008-11-15-a,2008-11-15-a_000001,Constantino Teodoro Bautista,An4 nda3tu'4un(4)=2 i3in3 kwen4tu2 ya3ta4 xa'1a4,An4 nda3tu'4un(4)=2 i3in3 kwen4tu2 ya3ta4 xa'1a4,Voy a contar un cuento acerca del,"y le decimos a la persona que se va a morir, esa señal llega hasta acá, después de un tiempo esa señal regresó hasta acá,",ko1to1 ka14na3 ba3ta4 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3 ba'1a3 ko1to1 ka14na3
33,2008-11-15-a,2008-11-15-a_000002,Fidelity,high,high,,"Entonces hablan de manera literal, tú hablaste de manera literal, hablaste de manera literal, hablaste de manera literal, por eso hablan de esa manera.",Nda4-ka3ya2=na1 ki3ti4 nda4-ka3ya2=na1 nda'3a4 kwa'4a4=ra2 nda4-ka3ya2=na1 nda4-ka3ya2=na1 xa'1a4 kwa'4a4=ra2 nda4-ka3ya2=na1 xa'1a4 kwa'4a4=ra2 nda4-ka3ya2=na1 xa'1a4 kwa'4a4=ra2 nda4-ka3ya2=na1 nda'3a4=ra2 nda4-ka3ya2=na1 xa'1a
34,2008-11-15-a,2008-11-15-a_000003,Constantino Teodoro Bautista,"ndi3ba'4yu1 ji'4in4, xi'4in4 *cunijo**, mi4i4 ti4 ba42 i13xa3 *amigu** ti4 ku3ni4jo2 ji'4in4,","ndi3ba'4yu1 ji'4in4, xi'4in4 cunijo, mi4i4 ti4 ba42 i13xa3 amigu ti4 ku3ni4jo2 ji'4in4,","coyote y el conejo, cuando el conejo se hizo amigo con","ahora en esta gran hora santa sábado voy a entregarle el aliento a mi hijo, a mi criatura y le van a hacer un cambio de año rápido, no hay días, horas, semanas, ahora en esta santa hora santa.",Yo'4o4 ka'4an2=on4 ji'4in4 na1 ndi3ka2bi4ko4 ka4chi2=un4 ndi4 na1 ni1-xi3to3 ñu'3u2 ye'4e1 ni1-xi3to3 ñu'3u2 tu4un1 ni1-xi3to3 ñu'3u2 ta4xa2 ni1-xi3to3 ndi4bi3 ni1-xi3to3 ndi4chi2.
35,2008-11-15-a,2008-11-15-a_000004,Constantino Teodoro Bautista,"xi'4in4 tio1o4 tan3 ni1-ku3ni2 ti4, ti4 ko14chi4 ka3xi4=ri4 ku3ni4jo2 ki1bi4 ni1-..., ni1-jo3ndo3=ri4 *contrario**","xi'4in4 tio1o4 tan3 ni1-ku3ni2 ti4, ti4 ko14chi4 ka3xi4=ri4 ku3ni4jo2 ki1bi4 ni1-jo3ndo3=ri4 contrario","el cangrejo, cuando el cocodrilo quiso comerse al conejo cuando fueron enemigos.","Cuando me enfermé le dije a dónde lo hiciste, no me decía nada, sólo me decía,",Ka'4nu3=ni42 o4ra2 bi3tin3 santu sábado yo'4o4 nda3-kwa'1a3=2 ta1chi4 xa'1a4 se'1e3 sa1na(1)=e1 tan3 bi3tin3 ndi4 bi3tin3 ndi4 ka'4nu3=ni42 ka'4nu3=ra2 bi3tin3 ndi4 su14u3 ki1bi4 su14u3 o4ra2 su14u3 semana su14u3 ka'4nu3=ra2 bi3tin3 nda3-kwa'1a3=
36,2008-11-15-a,2008-11-15-a_000005,Constantino Teodoro Bautista,"kwen4tu2 yo'4o4 ndi4 i3in3 tiem4pu2 ndi4 xi4ka3, xi4ka3 ta1","kwen4tu2 yo'4o4 ndi4 i3in3 tiem4pu2 ndi4 xi4ka3, xi4ka3 ta1",Este cuento empieza cuando en un tiempo andaba,"Sí, él va a matar a la gente, pero yo no quiero matar a la gente, yo recuerdo bien, no tengo problemas, nadie me persigue para ir a rezarle a esos espíritus.",U1ni1 yu3bi4 i1ñu1 ta3yu2 ndo'4o1 bi3tin3 o4ra2 santu ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1 ndo'4o1.
37,2008-11-15-a,2008-11-15-a_000006,Constantino Teodoro Bautista,Lo3ren4su2 na3ni4 ta1 ka'4an2=na1 ji'4in4 ku4u4 *cunijo** kan4 tiem4pu2,Lo3ren4su2 na3ni4 ta1 ka'4an2=na1 ji'4in4 ku4u4 cunijo kan4 tiem4pu2,"señor Lorenzo, ese era el nombre del conejo en ese tiempo.","Cuéntanos cómo fue que aprendiste, cómo fue que aprendí, cómo me enseñó mi mamá o mi abuela, eso nos vas a platicar.","A1be3, na1 bi4ka3 ku4u4 na1 kan4 tan3 ki3ti4 ku4ni2=o4 ku3xa3 ku4u4=na2 an4 mula ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku4ni2=o4 ku3xa3 ku3"
38,2008-11-15-a,2008-11-15-a_000007,Constantino Teodoro Bautista,"ka4chi2, ka4chi2 ku3ni4jo2 ji'4in4 ndi3ba'4yu1 ndi4","ka4chi2, ka4chi2 ku3ni4jo2 ji'4in4 ndi3ba'4yu1 ndi4","El conejo le dijo al coyote,","Así que ese señor no entregó todo, se cansó de todo, tomó una sola canasta de barro y se llevó una sola canasta de barro.",be'3e3 na1 kwi'4na4 ña1a4 i4ndu'3u4 se'1e3 sa1na(1)=e1 na3ni4 yu'1u1 Pedru tan3 bi3tin3 ndi4 ku3-bi1xin3 ji1ni4=ra2 ku3-bi1xin3 nda'3a4=ra2 ku3-bi1xin3 xa'1a4=ra2 ku3-bi1xin3 yu'3u4=ra3.
39,2008-11-15-a,2008-11-15-a_000008,Constantino Teodoro Bautista,"xi4ka3=na2 i3in3, i3in3 *paseo** tan3 i3kan4 ni1-ka3chi2=ri4 ji'4in4 ta'4an4=ri4 ndi4","xi4ka3=na2 i3in3, i3in3 paseo tan3 i3kan4 ni1-ka3chi2=ri4 ji'4in4 ta'4an4=ri4 ndi4","cuando andaban en un paseo platicaban,","pero yo no sé cómo se llama, sólo la conozco de vista, es una planta que crece a orillas de los arroyos y no sé cómo se llama,","U1ni1 yu3bi4 u1ni1 ta3yu2 ndo'4o1 sa1bi4 ba'14a4 ndo'4o1, ndo'4o1 sa1bi4 ta'4yu1, ko1to1 ko'14ni4=ndo4 se'1e3=2 ko1to1 xi3kwi'4na4=ndo4 se'1e3 sa1na(1)=e1 ña1a4, i3kan4 i4yo2 ti4 ña1a4."
40,2008-11-15-a,2008-11-15-a_000009,Constantino Teodoro Bautista,"yu'1u1 ndi4 ta1 ji4ni2 tu4ni1 ko3ndo3 yu'1u1 tan3, xa1a1 i3in3 ki1bi4 ndi4 ta1, ta1 ka3ni3, ta1 ku3ni3 xi'4ñu3 ku4u4 yu'1u1 ji'4in(4)=un4","yu'1u1 ndi4 ta1 ji4ni2 tu4ni1 ko3ndo3 yu'1u1 tan3, xa1a1 i3in3 ki1bi4 ndi4 ta1, ta1 ka3ni3, ta1 ku3ni3 xi'4ñu3 ku4u4 yu'1u1 ji'4in(4)=un4","El conejo le dijo al coyote, ""Yo voy a estudiar y algún día te seré útil"".","Pero nos pasó el tiempo, no sabíamos qué hacer, no sabíamos dónde rezar, sólo fuimos a la iglesia.",ya1 kan4 ndi4 ka'1an(1)=e4 ji'4in(4)=o4 sa3kan4 ndi4 ka'1an(1)=e4 ji'4in(4)=o4 sa3kan4 ndi4 ka'1an(1)=e4 ji'4in(4)=o4 sa3kan4 ndi4 ka'1an(1)=e4 ji'4in(4)=o4 sa3kan4 ndi4 ka'1an(1)=e4 ji'4in(4)=o4 sa3kan4 ndi4 ka'1an(1)=e4 ji'4in(4)=o
41,2008-11-15-a,2008-11-15-a_000010,Constantino Teodoro Bautista,"ya1 kan4 ni1-ku3u3=ri4 ndi4 ni1-xa1a1, i3in3 ki1bi4","ya1 kan4 ni1-ku3u3=ri4 ndi4 ni1-xa1a1, i3in3 ki1bi4","Y eso hizo el conejo, llegó un día,","nueve de la tarde, nueve de la silla, ustedes dos, <i>ta1si1 si1i4</i>, <i>ta1si1 kwi'4na4</i>, <i>ta1si1 na'14a1</i>, piden a Pedro que se enfríe en la cabeza, que se enfríe en la boca, que se enfríe en el corazón,",Tan3 se'1e3 sa1na(1)=e1 ji'4in4 se'1e3 sa1na(1)=e1 bi3tin3 ndi4 bi3tin3 ndi1ko3 ti1xin3=ra2 bi3tin3 ndi1ko3 nda'3a4=ra2 bi3tin3 ndi1ko3 xa'1a4=ra2 bi3tin3 ndi1ko3 ndi3sa4ku4u4 nu14u3 ña'1a3 ka3xi4=ra2 padre santísima.
42,2008-11-15-a,2008-11-15-a_000011,Constantino Teodoro Bautista,"ka4chi2 ti4, xa1 ju13ta'3an2 ti4 ndi3ba'4yu1 ya1 ku3ni4jo2 kan4 ndi4chi(2)=a2","ka4chi2 ti4, xa1 ju13ta'3an2 ti4 ndi3ba'4yu1 ya1 ku3ni4jo2 kan4 ndi4chi(2)=a2","en que el coyote se encontró con el conejo parado en un lugar,","ahí lo ví, nos fue al monte y me dijo que quería tener un amigo, Yolo, así que nos fuimos, así que nos fuimos.","Ka4chi2=na1 ndi4 i3kan4 i4ndu'3u4 mangu4u2 ran4, i3kan4 i4ndu'3u4 kwi1ya1 na1 yu4bi24 ran4, i3kan4 i4ndu'3u4 kwi1ya1 na1 ku'4u2 ran4, i3kan4 i4ndu'3u4 kwi1ya1 na1 ku'4u2 ku3u2 ran4."
43,2008-11-15-a,2008-11-15-a_000012,Constantino Teodoro Bautista,"ka4chi(2)=a2 ku3ni4jo2 ji'4in4 ndi3ba'4yu1 ndi4, ya3ni2[=yu1] ndi4","ka4chi(2)=a2 ku3ni4jo2 ji'4in4 ndi3ba'4yu1 ndi4, ya3ni2=yu1 ndi4","y el conejo le dijo al coyote, ""Hermano ...,","Eso es lo que tienes, eso es lo que tienes en la cabeza, eso es lo que tienes en el cuerpo, eso es lo que tienes en el estómago, después de quince minutos",Ta1 kwa'1an1 ji'4in4 ta1tan4 ta1 kwa'1an1 ji'4in4 sa3yu2 ta1 kwa'1an1 ji'4in4 ke4e13 ta1 kwa4an2 ndu3xan3 ta1 kwa'1an1 ji'4in4 ta1 kwa'1an1 xu13xa3 ku4u4 ta1 kan4.
44,2008-11-15-a,2008-11-15-a_000013,Constantino Teodoro Bautista,"¿Na4chu3 i4xa(3)=on4 ndi4chi2=un4 ña1a4?, Ko14o3 chi3ñu3 i4xa3 bi4=2 ndi4, mas4tru2 ku4u(4)=2","¿Na4chu3 i4xa(3)=on4 ndi4chi2=un4 ña1a4?, Ko14o3 chi3ñu3 i4xa3 bi4=2 ndi4, mas4tru2 ku4u(4)=2","""Qué haces ahí"", le dijo el coyote al conejo, ""No estoy haciendo nada, soy un maestro"".","Ahora, siéntate y espérame un momento, lo esperaré con suerte para que regrese para que coma, así lo haré con mi criatura"".","ni1-xa'1an(1)=e4 be'3e3 San Agustín tan3 i3kan4 ka4chi2 kum3pa4ri2=yu1 ji'4in(4)=2 ndi4, ""Sa3kan4 ni1-ku3u3 yo'4o1 ni1-xi1ka(3)=on4 ni1-xi1ka(3)=on4 ni1-xi1ka(3)=on4 ni1-xi1ka(3)=on4 ni1-xi1ka(3)=on4 ni1-xi1ka(3)=on4 ni1-xi1ka(3)=on"
45,2008-11-15-a,2008-11-15-a_000014,Constantino Teodoro Bautista,"tan3 na1kwa4chi3 yo'4o4 na'4a1=yu1 tan3 i4chi1=ni42[=yu1] ta1kwi42 na4,","tan3 na1kwa4chi3 yo'4o4 na'4a1=yu1 tan3 i4chi1=ni42=yu1 ta1kwi42 na4,","""Estoy dándole clases a estos niños y ya me dio sed,","Así que vamos a ir a cortar la silla, luego le voy a dar fuego, le vas a agregar cáscara de tlachicón y luego te voy a traer.",A1be3. Na1 sa1bi4 ku4u4 na1 nda4tu'4un4 kwen4tu2 na4tu2 ni1-ke3ta3=ra2 be'3e3 an4 ko14o3 i3nga2 be'3e3 i4ndu'3u4=ra2 an4 ko14o3 i3nga2 ye'14e4 i4ndu'3u4=ra2 an4 ko14o3 i3nga2 ye'14e4 i4ndu'3u4=ra2 tu4u2=un4.
46,2008-11-15-a,2008-11-15-a_000015,Constantino Teodoro Bautista,"na4 ku14ni2=un4 na4 na'1a(1)=on4 na1kwa4chi3 yo'4o4 sa3kan4 ndi4 sa4-kwa'3a3=na2 nu14u(3)=un4, ko3ndo(3)=on4 mas4tru2","na4 ku14ni2=un4 na4 na'1a(1)=on4 na1kwa4chi3 yo'4o4 sa3kan4 ndi4 sa4-kwa'3a3=na2 nu14u(3)=un4, ko3ndo(3)=on4 mas4tru2","¿no querrás darles clases un rato, tú vas a ser su maestro"",","""Acaben gallinas para comer señor, me curé señor"", les dijo, ""Luego nos iremos a mi casa en el pantano señor"", ""Está bien, vamos a buscar un poco de sangre para poder ir"".",Yo'4o4 ta1kwi42 nda'3a4 ki3ti4 yo'4o4 ta1kwi42 nda'3a4 kwe'1e1 yo'4o4 ta1kwi42 nda'3a4 yo'4o4 ta1kwi42 nda'3a4 yo'4o4 ta1kwi42 nda'3a4 yo'4o4 ta1kwi42 nda'3a4 yo'4o4 ta1kwi42 nda'3a4 yo'4o4 ta1kwi42 nda'3a4 yo'4o
47,2008-11-15-a,2008-11-15-a_000016,Constantino Teodoro Bautista,"ka4chi2 ku3ni4jo2 ji'4in4, ji'4in4 ti4 ndi3ba'4yu1","ka4chi2 ku3ni4jo2 ji'4in4, ji'4in4 ti4 ndi3ba'4yu1",le dijo el conejo al coyote.,"y después de un rato te vas a enfriar, luego vas a meter la panza y el dolor se va curando, si hay algún médico, entonces te van a dar una inyección y te van a dar una inyección y te van a picar.",ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1 ba'1a3 ka'1an1=na1 ji'4in(4)=a2 ndi4 ya1 ku4ni2 ku3ni2=o4 ndi4
48,2008-11-15-a,2008-11-15-a_000017,Constantino Teodoro Bautista,"tan3 na4 kwa'1an1=yu1 tan3 in3ka4ni24 tan3 ni1-ndo1o(3)=on4 na'4a1=on4=na2 ndi4, ka14ni3 nde3e(4)=on4 ndu3ku2 sa1ta4=na2 ndi4","tan3 na4 kwa'1an1=yu1 tan3 in3ka4ni24 tan3 ni1-ndo1o(3)=on4 na'4a1=on4=na2 ndi4, ka14ni3 nde3e(4)=on4 ndu3ku2 sa1ta4=na2 ndi4","""Una vez que me haya ido, cuando te quedes enseñándoles no los golpees muy fuerte,","""Así que ahora van a sacar a los borregos, a los caballos y a otros que van a saltar de los árboles, los van a sacar de los árboles, los van a sacar de los árboles y los van a cortar de la cabeza"", dijo.","I3kan4 ka'4an2 nda'3a(4)=e4 ndi4, ""ta1 ni1-ka'1an1 ba'1a3 ku4u4 ta1 ni1-ka'1an1 ndu13-ku3ni2 ta4ku1 ku4u4 ta1 ni1-ka'1an1 ndu13-ku3ni2 ndu13-ku3ni2"", ka4chi2=ra1 ji'4in4 ta1 ni1-ka'1an1 ndu13-ku3ni2 ndu13-ku3ni2 ndu13-ku3ni2."
49,2008-11-15-a,2008-11-15-a_000018,Constantino Teodoro Bautista,"kwe4e2 ni3 ka3ni(3)=un4 ndu3ku2 ja1ta4=na2 ndi4 kwe'1e1 na3kwi42=na1, na1kwa4chi3 ka1a3","kwe4e2 ni3 ka3ni(3)=un4 ndu3ku2 ja1ta4=na2 ndi4 kwe'1e1 na3kwi42=na1, na1kwa4chi3 ka1a3","golpéalos despacito porque estos niños son muy bravos"",","Sí, ahí mira, si sale a otro lugar, a otro patio, o si sale a otro patio, ahí lo busca. Regrésalo y regrésalo.","Ka'4nu3=ni42 o4ra2 bi3tin3 ni1-ki3xa2a2=yu1 a1chi1 ndi4 se'1e3=2 ni1-ka'3an3 i3ni2=ra1 ndi4 ko14o3 se'1e3=2 ni4-ndo'3o3=ra2 ndi4 ji'4in4 ki3ti4 i4yo2=ra1 ndi4 ji'4in4 kwe'1e1 i4yo2=ra1, ji'4in4 ndo'4o4=ra3."
50,2008-11-15-a,2008-11-15-a_000019,Constantino Teodoro Bautista,"ka4chi2=ri4 ji'4in(4)=a2 ndi3ba'4yu1 kan4, ba'1a3 ba3 ya3ni2","ka4chi2=ri4 ji'4in(4)=a2 ndi3ba'4yu1 kan4, ba'1a3 ba3 ya3ni2","le dijo el conejo al coyote. ""Está bien, hermano"".","Lo bueno que llegué a la entrada de mi corral y ví que no estaban muertos, así que me regresé, cuando llegué le hablamos por teléfono y nos fuimos a ver.",Nu14u3 ti1ka1chi1 i3ki4=ndo4 ti1xin3 ku3ñu2=ndo4 ti1ka1chi1 i3ki4=ndo4 ti1ka1chi1 i3ki4=ndo4 ti1ka1chi1 i3ki4=ndo4 ti1ka1chi1 i3ki4=ndo4 ti1ka1chi1 i3ki4=ndo4 ti1ka1chi1 i3ki4=ndo4 ti1ka1chi1 ti1ka1chi1 ti1ka1chi1 ti1ka1chi1 ti1ka1chi1
51,2008-11-15-a,2008-11-15-a_000020,Constantino Teodoro Bautista,ja143 ndo13ko3o4=ri4 ndu3ku2 nda'3a4 ya1 ndi3ba'4yu1 kan4 tan3,ja143 ndo13ko3o4=ri4 ndu3ku2 nda'3a4 ya1 ndi3ba'4yu1 kan4 tan3,Así que el conejo dejó una vara con el coyote y,"y ahora que mi hermano me mandó a su casa me dijo que me quiso comer, así que no sé si me quiso comer,","ka14se'14e2=ra1 ka'4an2=ra1 ndi4 nda3tu'4un4=ra2 ndi4 i3kan4 ba42 i4yo2 na1 si'1in1 yu'3u4 ran4, i3kan4 ba42 i4yo2 na1 si'1in1 yu'3u4 ran4, i3kan4 ba42 i4yo2 na1 si'1in1 yu'3u4 ran4, i3kan4 ba42 i4yo2 na1 si'1in1 yu'3u4 ran4, i3kan4 ba42 i4yo2"
52,2008-11-15-a,2008-11-15-a_000021,Constantino Teodoro Bautista,"ke13e3 ba3 ku3ni4jo2 kwa'1an1=ri4, i3kan4 ka4chi2 ka'4an4 ndi3ba'4yu1 ndi4","ke13e3 ba3 ku3ni4jo2 kwa'1an1=ri4, i3kan4 ka4chi2 ka'4an4 ndi3ba'4yu1 ndi4","se fue. Entonces el coyote pensó,","Sí, si es otro tipo de gente envidiosa nos van a matar, y no les doy mucho dinero, sólo les doy dos mil o tres mil pesos.",yo'4o1 ndi4 doctor ku4u4 yo'4o1 ndi4 doctor ku4u4 yo'4o1 bi3tin3 santu hora ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3 ka'4nu3
53,2008-11-15-a,2008-11-15-a_000022,Constantino Teodoro Bautista,"an4 ndi3xa3 ba42 kwe'1e1 na3kwi42 na1kwa4chi3 ka1a3 su14u3 na1 ko4chun3 bi4 tu3 ku4u4=na2 ndi4 na1 ko14chun3 ku4u4=na2,","an4 ndi3xa3 ba42 kwe'1e1 na3kwi42 na1kwa4chi3 ka1a3 su14u3 na1 ko4chun3 bi4 tu3 ku4u4=na2 ndi4 na1 ko14chun3 ku4u4=na2,","""Será cierto que estos niños son muy bravos si no son grandes, son bien pequeños"".","Ahora he de saber si aún vive, he de saber si aún vive, pero si he de saber si aún vive me ha de dar testimonio, pero si he de decir que se murió me ha de dar mucha pena.","A1be3, kwa'1a4=ni42 ba42 ni1-sa4-na'1a1=ra1 ji'4in(4)=2 ran4, sa3kan4 tu3 ni1-sa4-na'1a1=ra1 ji'4in(4)=2 ran4, sa3kan4 tu3 ni1-sa4-na'1a1=ra1 ji'4in(4)=2 ya1 ko4ndo3 ñu'3u2 candela ba3 an4 ko14o3 nda'3a(4)=e4 ba42 ran4."
54,2008-11-15-a,2008-11-15-a_000023,Constantino Teodoro Bautista,kwe4e2 kwe4e2 ni3 ka4ni3=ri4 ndu3ku2 ja1ta4 yo3ko2 ndia'14na3 ka4chi2=o4 kan4 ndi4,kwe4e2 kwe4e2 ni3 ka4ni3=ri4 ndu3ku2 ja1ta4 yo3ko2 ndia'14na3 ka4chi2=o4 kan4 ndi4,"Empezó a golpear levemente al panal de un tipo de avispas grandes conocidas como <i>yo3ko2 ndia'14na3</i>,",Si le tropezamos la mano y hablamos podemos ir a ver si vamos a pedir a un hombre o a una mujer.,"ta1 kan4 ku4u4 ta1 ni1-xi1yo3 i3ni2=ra1, tan42 ta1 kan4 ku4u4 ta1 ni1-xi1yo3 i3ni2=ra1 ka'4an2=ra1 ji'4in4 ánima ta4ku1 ran4, sa3kan4 ka'4an2=na1 ji'4in4=ra2 ndi4 ta1 kan4 ku4u4 ta1 ni1-xi1yo3 i3ni2=ra1."
